file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,no_winner_case4/0,false,216,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,horizontal_x_win_case2/0,false,29,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,diagonal_o_win_case2/0,false,152,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,vertical_x_win_case2/0,false,82,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,diagonal_x_win_case2/0,false,134,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,horizontal_x_win_case1/0,false,20,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,horizontal_x_win_case3/0,false,37,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,no_winner_case3/0,false,207,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,horizontal_o_win_case1/0,false,46,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,vertical_o_win_case1/0,false,99,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,vertical_x_win_case3/0,false,90,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,tie_game_case1/0,false,161,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,diagonal_x_win_case1/0,false,126,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/test/java/com/udacity/GameTest.java,com.udacity.GameTest,no_winner_case2/0,false,198,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,1,0,false
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,newGame/1[boolean],false,29,1,3,3,0,3,0,11,0,2,1,0,0,0,2,0,0,0,0,7,7,0,2,0,0,0,31,1,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,doChecks/0,false,99,2,4,1,3,2,4,9,2,1,0,4,2,1,0,0,0,0,1,0,1,0,1,0,0,0,23,1,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,"playAt/2[int,int]",false,71,0,1,1,0,6,0,9,3,0,2,0,0,0,0,1,0,0,0,4,1,0,1,0,0,0,30,1,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,main/1[java.lang.String[]],false,161,2,2,0,2,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,9,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,checkGameWinner/1[char[][]],false,151,1,24,24,0,1,0,4,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,33,1,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,nextTurn/0,false,113,0,1,1,0,5,1,24,2,2,0,1,0,0,1,3,0,2,0,3,5,2,2,0,0,0,21,1,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,"gridAt/2[int,int]",false,58,0,1,1,0,5,0,4,2,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,29,1,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,Game/0,true,21,1,3,2,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/Users/palesnow/Downloads/ood1/ud282-master/Project 1 - TicTacToe/src/main/java/com/udacity/Game.java,com.udacity.Game,toString/0,false,91,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
